2020-09-06 20:17:40,736 Results for XGB 1 [Target: reg:linear, MaxDepth: 2, NEstimators: 100, Alpha: 0, Lambda: 0] -> MAE: 34.28 | ExpVar: -0.74
2020-09-06 20:17:41,860 Results for XGB 39 [Target: reg:linear, MaxDepth: 6, NEstimators: 250, Alpha: 0.1, Lambda: 0] -> MAE: 38.63 | ExpVar: -1.55
2020-09-06 20:17:41,886 Results for XGB 40 [Target: reg:linear, MaxDepth: 6, NEstimators: 250, Alpha: 0.1, Lambda: 0.1] -> MAE: 39.23 | ExpVar: -1.46
2020-09-06 20:17:41,913 Results for XGB 41 [Target: reg:linear, MaxDepth: 6, NEstimators: 500, Alpha: 0, Lambda: 0] -> MAE: 38.14 | ExpVar: -1.51
2020-09-06 20:17:41,951 Results for XGB 42 [Target: reg:linear, MaxDepth: 6, NEstimators: 500, Alpha: 0, Lambda: 0.1] -> MAE: 39.31 | ExpVar: -1.5
2020-09-06 20:17:41,995 Results for XGB 43 [Target: reg:linear, MaxDepth: 6, NEstimators: 500, Alpha: 0.1, Lambda: 0] -> MAE: 38.63 | ExpVar: -1.55
2020-09-06 20:17:42,030 Results for XGB 44 [Target: reg:linear, MaxDepth: 6, NEstimators: 500, Alpha: 0.1, Lambda: 0.1] -> MAE: 39.23 | ExpVar: -1.46
2020-09-06 20:17:42,077 Results for XGB 45 [Target: reg:linear, MaxDepth: 6, NEstimators: 1000, Alpha: 0, Lambda: 0] -> MAE: 38.14 | ExpVar: -1.51
2020-09-06 20:17:42,138 Results for XGB 46 [Target: reg:linear, MaxDepth: 6, NEstimators: 1000, Alpha: 0, Lambda: 0.1] -> MAE: 39.31 | ExpVar: -1.5
2020-09-06 20:17:42,183 Results for XGB 47 [Target: reg:linear, MaxDepth: 6, NEstimators: 1000, Alpha: 0.1, Lambda: 0] -> MAE: 38.63 | ExpVar: -1.55
2020-09-06 20:17:42,242 Results for XGB 48 [Target: reg:linear, MaxDepth: 6, NEstimators: 1000, Alpha: 0.1, Lambda: 0.1] -> MAE: 39.23 | ExpVar: -1.46
2020-09-06 20:17:42,253 Results for XGB 49 [Target: reg:gamma, MaxDepth: 2, NEstimators: 100, Alpha: 0, Lambda: 0] -> MAE: 32.34 | ExpVar: -0.34
2020-09-06 20:17:42,262 Results for XGB 50 [Target: reg:gamma, MaxDepth: 2, NEstimators: 100, Alpha: 0, Lambda: 0.1] -> MAE: 31.65 | ExpVar: -0.27
2020-09-06 20:17:42,270 Results for XGB 51 [Target: reg:gamma, MaxDepth: 2, NEstimators: 100, Alpha: 0.1, Lambda: 0] -> MAE: 30.62 | ExpVar: -0.24
2020-09-06 20:17:42,275 Results for XGB 52 [Target: reg:gamma, MaxDepth: 2, NEstimators: 100, Alpha: 0.1, Lambda: 0.1] -> MAE: 30.81 | ExpVar: -0.28
2020-09-06 20:17:42,289 Results for XGB 53 [Target: reg:gamma, MaxDepth: 2, NEstimators: 250, Alpha: 0, Lambda: 0] -> MAE: 34.44 | ExpVar: -0.71
2020-09-06 20:17:42,306 Results for XGB 54 [Target: reg:gamma, MaxDepth: 2, NEstimators: 250, Alpha: 0, Lambda: 0.1] -> MAE: 33.1 | ExpVar: -0.44
2020-09-06 20:17:42,326 Results for XGB 55 [Target: reg:gamma, MaxDepth: 2, NEstimators: 250, Alpha: 0.1, Lambda: 0] -> MAE: 34.88 | ExpVar: -0.68
2020-09-06 20:17:42,340 Results for XGB 56 [Target: reg:gamma, MaxDepth: 2, NEstimators: 250, Alpha: 0.1, Lambda: 0.1] -> MAE: 35.22 | ExpVar: -0.72
2020-09-06 20:17:42,381 Results for XGB 57 [Target: reg:gamma, MaxDepth: 2, NEstimators: 500, Alpha: 0, Lambda: 0] -> MAE: 34.15 | ExpVar: -0.76
2020-09-06 20:17:42,424 Results for XGB 58 [Target: reg:gamma, MaxDepth: 2, NEstimators: 500, Alpha: 0, Lambda: 0.1] -> MAE: 32.3 | ExpVar: -0.41
2020-09-06 20:17:42,456 Results for XGB 59 [Target: reg:gamma, MaxDepth: 2, NEstimators: 500, Alpha: 0.1, Lambda: 0] -> MAE: 34.88 | ExpVar: -0.68
2020-09-06 20:17:42,493 Results for XGB 60 [Target: reg:gamma, MaxDepth: 2, NEstimators: 500, Alpha: 0.1, Lambda: 0.1] -> MAE: 35.23 | ExpVar: -0.72
2020-09-06 20:17:42,551 Results for XGB 61 [Target: reg:gamma, MaxDepth: 2, NEstimators: 1000, Alpha: 0, Lambda: 0] -> MAE: 34.15 | ExpVar: -0.76
2020-09-06 20:17:42,635 Results for XGB 62 [Target: reg:gamma, MaxDepth: 2, NEstimators: 1000, Alpha: 0, Lambda: 0.1] -> MAE: 32.28 | ExpVar: -0.42
2020-09-06 20:17:42,688 Results for XGB 63 [Target: reg:gamma, MaxDepth: 2, NEstimators: 1000, Alpha: 0.1, Lambda: 0] -> MAE: 34.88 | ExpVar: -0.68
2020-09-06 20:17:42,732 Results for XGB 64 [Target: reg:gamma, MaxDepth: 2, NEstimators: 1000, Alpha: 0.1, Lambda: 0.1] -> MAE: 35.23 | ExpVar: -0.72
2020-09-06 20:17:42,739 Results for XGB 65 [Target: reg:gamma, MaxDepth: 3, NEstimators: 100, Alpha: 0, Lambda: 0] -> MAE: 38.55 | ExpVar: -1.34
2020-09-06 20:17:42,749 Results for XGB 66 [Target: reg:gamma, MaxDepth: 3, NEstimators: 100, Alpha: 0, Lambda: 0.1] -> MAE: 38.43 | ExpVar: -1.39
2020-09-06 20:17:42,760 Results for XGB 67 [Target: reg:gamma, MaxDepth: 3, NEstimators: 100, Alpha: 0.1, Lambda: 0] -> MAE: 34.65 | ExpVar: -0.74
2020-09-06 20:17:42,770 Results for XGB 68 [Target: reg:gamma, MaxDepth: 3, NEstimators: 100, Alpha: 0.1, Lambda: 0.1] -> MAE: 33.79 | ExpVar: -0.51
2020-09-06 20:17:42,789 Results for XGB 69 [Target: reg:gamma, MaxDepth: 3, NEstimators: 250, Alpha: 0, Lambda: 0] -> MAE: 40.34 | ExpVar: -1.63
2020-09-06 20:17:42,806 Results for XGB 70 [Target: reg:gamma, MaxDepth: 3, NEstimators: 250, Alpha: 0, Lambda: 0.1] -> MAE: 40.35 | ExpVar: -1.76
2020-09-06 20:17:42,822 Results for XGB 71 [Target: reg:gamma, MaxDepth: 3, NEstimators: 250, Alpha: 0.1, Lambda: 0] -> MAE: 37.22 | ExpVar: -0.99
2020-09-06 20:17:42,843 Results for XGB 72 [Target: reg:gamma, MaxDepth: 3, NEstimators: 250, Alpha: 0.1, Lambda: 0.1] -> MAE: 37.34 | ExpVar: -0.8
2020-09-06 20:17:42,880 Results for XGB 73 [Target: reg:gamma, MaxDepth: 3, NEstimators: 500, Alpha: 0, Lambda: 0] -> MAE: 40.34 | ExpVar: -1.63
2020-09-06 20:17:42,919 Results for XGB 74 [Target: reg:gamma, MaxDepth: 3, NEstimators: 500, Alpha: 0, Lambda: 0.1] -> MAE: 40.32 | ExpVar: -1.75
2020-09-06 20:17:42,944 Results for XGB 75 [Target: reg:gamma, MaxDepth: 3, NEstimators: 500, Alpha: 0.1, Lambda: 0] -> MAE: 37.22 | ExpVar: -0.99
2020-09-06 20:17:42,974 Results for XGB 76 [Target: reg:gamma, MaxDepth: 3, NEstimators: 500, Alpha: 0.1, Lambda: 0.1] -> MAE: 37.34 | ExpVar: -0.8
2020-09-06 20:17:43,035 Results for XGB 77 [Target: reg:gamma, MaxDepth: 3, NEstimators: 1000, Alpha: 0, Lambda: 0] -> MAE: 40.34 | ExpVar: -1.63
2020-09-06 20:17:43,083 Results for XGB 78 [Target: reg:gamma, MaxDepth: 3, NEstimators: 1000, Alpha: 0, Lambda: 0.1] -> MAE: 40.32 | ExpVar: -1.75
2020-09-06 20:17:43,136 Results for XGB 79 [Target: reg:gamma, MaxDepth: 3, NEstimators: 1000, Alpha: 0.1, Lambda: 0] -> MAE: 37.22 | ExpVar: -0.99
2020-09-06 20:17:43,195 Results for XGB 80 [Target: reg:gamma, MaxDepth: 3, NEstimators: 1000, Alpha: 0.1, Lambda: 0.1] -> MAE: 37.34 | ExpVar: -0.8
2020-09-06 20:17:43,211 Results for XGB 81 [Target: reg:gamma, MaxDepth: 6, NEstimators: 100, Alpha: 0, Lambda: 0] -> MAE: 35.09 | ExpVar: -1.34
2020-09-06 20:17:43,222 Results for XGB 82 [Target: reg:gamma, MaxDepth: 6, NEstimators: 100, Alpha: 0, Lambda: 0.1] -> MAE: 37.35 | ExpVar: -1.48
2020-09-06 20:17:43,233 Results for XGB 83 [Target: reg:gamma, MaxDepth: 6, NEstimators: 100, Alpha: 0.1, Lambda: 0] -> MAE: 33.6 | ExpVar: -0.59
2020-09-06 20:17:43,244 Results for XGB 84 [Target: reg:gamma, MaxDepth: 6, NEstimators: 100, Alpha: 0.1, Lambda: 0.1] -> MAE: 32.1 | ExpVar: -0.43
2020-09-06 20:17:43,267 Results for XGB 85 [Target: reg:gamma, MaxDepth: 6, NEstimators: 250, Alpha: 0, Lambda: 0] -> MAE: 35.57 | ExpVar: -1.39
2020-09-06 20:17:43,287 Results for XGB 86 [Target: reg:gamma, MaxDepth: 6, NEstimators: 250, Alpha: 0, Lambda: 0.1] -> MAE: 38.24 | ExpVar: -1.61
2020-09-06 20:17:43,305 Results for XGB 87 [Target: reg:gamma, MaxDepth: 6, NEstimators: 250, Alpha: 0.1, Lambda: 0] -> MAE: 36.04 | ExpVar: -0.79
2020-09-06 20:17:43,326 Results for XGB 88 [Target: reg:gamma, MaxDepth: 6, NEstimators: 250, Alpha: 0.1, Lambda: 0.1] -> MAE: 34.79 | ExpVar: -0.7
2020-09-06 20:17:43,353 Results for XGB 89 [Target: reg:gamma, MaxDepth: 6, NEstimators: 500, Alpha: 0, Lambda: 0] -> MAE: 35.57 | ExpVar: -1.39
2020-09-06 20:17:43,384 Results for XGB 90 [Target: reg:gamma, MaxDepth: 6, NEstimators: 500, Alpha: 0, Lambda: 0.1] -> MAE: 38.24 | ExpVar: -1.61
2020-09-06 20:17:43,413 Results for XGB 91 [Target: reg:gamma, MaxDepth: 6, NEstimators: 500, Alpha: 0.1, Lambda: 0] -> MAE: 36.04 | ExpVar: -0.79
2020-09-06 20:17:43,447 Results for XGB 92 [Target: reg:gamma, MaxDepth: 6, NEstimators: 500, Alpha: 0.1, Lambda: 0.1] -> MAE: 34.79 | ExpVar: -0.7
2020-09-06 20:17:43,497 Results for XGB 93 [Target: reg:gamma, MaxDepth: 6, NEstimators: 1000, Alpha: 0, Lambda: 0] -> MAE: 35.57 | ExpVar: -1.39
2020-09-06 20:17:43,544 Results for XGB 94 [Target: reg:gamma, MaxDepth: 6, NEstimators: 1000, Alpha: 0, Lambda: 0.1] -> MAE: 38.24 | ExpVar: -1.61
2020-09-06 20:17:43,598 Results for XGB 95 [Target: reg:gamma, MaxDepth: 6, NEstimators: 1000, Alpha: 0.1, Lambda: 0] -> MAE: 36.04 | ExpVar: -0.79
2020-09-06 20:17:43,646 Results for XGB 96 [Target: reg:gamma, MaxDepth: 6, NEstimators: 1000, Alpha: 0.1, Lambda: 0.1] -> MAE: 34.79 | ExpVar: -0.7
2020-09-06 20:17:43,647 Best Model:
2020-09-06 20:17:43,647 Target:reg:gamma
2020-09-06 20:17:43,648 MaxDepth:2
2020-09-06 20:17:43,648 NEstimators:100
2020-09-06 20:17:43,649 Alpha:0.1
2020-09-06 20:17:43,649 Gamma:0
