2020-09-06 20:15:51,672 Results for XGB 1 [Target: reg:linear, MaxDepth: 2, NEstimators: 100, Alpha: 0, Lambda: 0] -> MAE: 56.6 | ExpVar: -1.41
2020-09-06 20:15:52,157 Results for XGB 16 [Target: reg:linear, MaxDepth: 2, NEstimators: 1000, Alpha: 0.1, Lambda: 0.1] -> MAE: 58.28 | ExpVar: -1.7
2020-09-06 20:15:52,167 Results for XGB 17 [Target: reg:linear, MaxDepth: 3, NEstimators: 100, Alpha: 0, Lambda: 0] -> MAE: 53.27 | ExpVar: -1.0
2020-09-06 20:15:52,181 Results for XGB 18 [Target: reg:linear, MaxDepth: 3, NEstimators: 100, Alpha: 0, Lambda: 0.1] -> MAE: 54.96 | ExpVar: -1.23
2020-09-06 20:15:52,193 Results for XGB 19 [Target: reg:linear, MaxDepth: 3, NEstimators: 100, Alpha: 0.1, Lambda: 0] -> MAE: 53.77 | ExpVar: -1.01
2020-09-06 20:15:52,204 Results for XGB 20 [Target: reg:linear, MaxDepth: 3, NEstimators: 100, Alpha: 0.1, Lambda: 0.1] -> MAE: 59.29 | ExpVar: -1.49
2020-09-06 20:15:52,231 Results for XGB 21 [Target: reg:linear, MaxDepth: 3, NEstimators: 250, Alpha: 0, Lambda: 0] -> MAE: 53.62 | ExpVar: -1.03
2020-09-06 20:15:52,257 Results for XGB 22 [Target: reg:linear, MaxDepth: 3, NEstimators: 250, Alpha: 0, Lambda: 0.1] -> MAE: 55.11 | ExpVar: -1.25
2020-09-06 20:15:52,278 Results for XGB 23 [Target: reg:linear, MaxDepth: 3, NEstimators: 250, Alpha: 0.1, Lambda: 0] -> MAE: 53.95 | ExpVar: -1.03
2020-09-06 20:15:52,296 Results for XGB 24 [Target: reg:linear, MaxDepth: 3, NEstimators: 250, Alpha: 0.1, Lambda: 0.1] -> MAE: 59.5 | ExpVar: -1.52
2020-09-06 20:15:52,332 Results for XGB 25 [Target: reg:linear, MaxDepth: 3, NEstimators: 500, Alpha: 0, Lambda: 0] -> MAE: 53.62 | ExpVar: -1.03
2020-09-06 20:15:52,381 Results for XGB 26 [Target: reg:linear, MaxDepth: 3, NEstimators: 500, Alpha: 0, Lambda: 0.1] -> MAE: 55.11 | ExpVar: -1.25
2020-09-06 20:15:52,408 Results for XGB 27 [Target: reg:linear, MaxDepth: 3, NEstimators: 500, Alpha: 0.1, Lambda: 0] -> MAE: 53.95 | ExpVar: -1.03
2020-09-06 20:15:52,441 Results for XGB 28 [Target: reg:linear, MaxDepth: 3, NEstimators: 500, Alpha: 0.1, Lambda: 0.1] -> MAE: 59.5 | ExpVar: -1.52
2020-09-06 20:15:52,496 Results for XGB 29 [Target: reg:linear, MaxDepth: 3, NEstimators: 1000, Alpha: 0, Lambda: 0] -> MAE: 53.62 | ExpVar: -1.03
2020-09-06 20:15:52,545 Results for XGB 30 [Target: reg:linear, MaxDepth: 3, NEstimators: 1000, Alpha: 0, Lambda: 0.1] -> MAE: 55.11 | ExpVar: -1.25
2020-09-06 20:15:52,625 Results for XGB 31 [Target: reg:linear, MaxDepth: 3, NEstimators: 1000, Alpha: 0.1, Lambda: 0] -> MAE: 53.95 | ExpVar: -1.03
2020-09-06 20:15:52,699 Results for XGB 32 [Target: reg:linear, MaxDepth: 3, NEstimators: 1000, Alpha: 0.1, Lambda: 0.1] -> MAE: 59.5 | ExpVar: -1.52
2020-09-06 20:15:52,711 Results for XGB 33 [Target: reg:linear, MaxDepth: 6, NEstimators: 100, Alpha: 0, Lambda: 0] -> MAE: 55.46 | ExpVar: -1.01
2020-09-06 20:15:52,727 Results for XGB 34 [Target: reg:linear, MaxDepth: 6, NEstimators: 100, Alpha: 0, Lambda: 0.1] -> MAE: 55.35 | ExpVar: -1.11
2020-09-06 20:15:52,739 Results for XGB 35 [Target: reg:linear, MaxDepth: 6, NEstimators: 100, Alpha: 0.1, Lambda: 0] -> MAE: 55.51 | ExpVar: -1.03
2020-09-06 20:15:52,752 Results for XGB 36 [Target: reg:linear, MaxDepth: 6, NEstimators: 100, Alpha: 0.1, Lambda: 0.1] -> MAE: 55.41 | ExpVar: -1.09
2020-09-06 20:15:52,772 Results for XGB 37 [Target: reg:linear, MaxDepth: 6, NEstimators: 250, Alpha: 0, Lambda: 0] -> MAE: 55.47 | ExpVar: -1.01
2020-09-06 20:15:52,795 Results for XGB 38 [Target: reg:linear, MaxDepth: 6, NEstimators: 250, Alpha: 0, Lambda: 0.1] -> MAE: 55.35 | ExpVar: -1.11
2020-09-06 20:15:52,819 Results for XGB 39 [Target: reg:linear, MaxDepth: 6, NEstimators: 250, Alpha: 0.1, Lambda: 0] -> MAE: 55.51 | ExpVar: -1.03
2020-09-06 20:15:52,845 Results for XGB 40 [Target: reg:linear, MaxDepth: 6, NEstimators: 250, Alpha: 0.1, Lambda: 0.1] -> MAE: 55.43 | ExpVar: -1.09
2020-09-06 20:15:52,876 Results for XGB 41 [Target: reg:linear, MaxDepth: 6, NEstimators: 500, Alpha: 0, Lambda: 0] -> MAE: 55.47 | ExpVar: -1.01
2020-09-06 20:15:52,918 Results for XGB 42 [Target: reg:linear, MaxDepth: 6, NEstimators: 500, Alpha: 0, Lambda: 0.1] -> MAE: 55.35 | ExpVar: -1.11
2020-09-06 20:15:52,949 Results for XGB 43 [Target: reg:linear, MaxDepth: 6, NEstimators: 500, Alpha: 0.1, Lambda: 0] -> MAE: 55.51 | ExpVar: -1.03
2020-09-06 20:15:52,981 Results for XGB 44 [Target: reg:linear, MaxDepth: 6, NEstimators: 500, Alpha: 0.1, Lambda: 0.1] -> MAE: 55.43 | ExpVar: -1.09
2020-09-06 20:15:53,050 Results for XGB 45 [Target: reg:linear, MaxDepth: 6, NEstimators: 1000, Alpha: 0, Lambda: 0] -> MAE: 55.47 | ExpVar: -1.01
2020-09-06 20:15:53,136 Results for XGB 46 [Target: reg:linear, MaxDepth: 6, NEstimators: 1000, Alpha: 0, Lambda: 0.1] -> MAE: 55.35 | ExpVar: -1.11
2020-09-06 20:15:53,189 Results for XGB 47 [Target: reg:linear, MaxDepth: 6, NEstimators: 1000, Alpha: 0.1, Lambda: 0] -> MAE: 55.51 | ExpVar: -1.03
2020-09-06 20:15:53,242 Results for XGB 48 [Target: reg:linear, MaxDepth: 6, NEstimators: 1000, Alpha: 0.1, Lambda: 0.1] -> MAE: 55.43 | ExpVar: -1.09
2020-09-06 20:15:53,253 Results for XGB 49 [Target: reg:gamma, MaxDepth: 2, NEstimators: 100, Alpha: 0, Lambda: 0] -> MAE: 51.39 | ExpVar: -0.81
2020-09-06 20:15:53,262 Results for XGB 50 [Target: reg:gamma, MaxDepth: 2, NEstimators: 100, Alpha: 0, Lambda: 0.1] -> MAE: 51.44 | ExpVar: -0.82
2020-09-06 20:15:53,271 Results for XGB 51 [Target: reg:gamma, MaxDepth: 2, NEstimators: 100, Alpha: 0.1, Lambda: 0] -> MAE: 50.52 | ExpVar: -0.75
2020-09-06 20:15:53,276 Results for XGB 52 [Target: reg:gamma, MaxDepth: 2, NEstimators: 100, Alpha: 0.1, Lambda: 0.1] -> MAE: 50.64 | ExpVar: -0.75
2020-09-06 20:15:53,298 Results for XGB 53 [Target: reg:gamma, MaxDepth: 2, NEstimators: 250, Alpha: 0, Lambda: 0] -> MAE: 59.7 | ExpVar: -1.74
2020-09-06 20:15:53,317 Results for XGB 54 [Target: reg:gamma, MaxDepth: 2, NEstimators: 250, Alpha: 0, Lambda: 0.1] -> MAE: 59.78 | ExpVar: -1.68
2020-09-06 20:15:53,335 Results for XGB 55 [Target: reg:gamma, MaxDepth: 2, NEstimators: 250, Alpha: 0.1, Lambda: 0] -> MAE: 56.73 | ExpVar: -1.35
2020-09-06 20:15:53,347 Results for XGB 56 [Target: reg:gamma, MaxDepth: 2, NEstimators: 250, Alpha: 0.1, Lambda: 0.1] -> MAE: 56.7 | ExpVar: -1.36
2020-09-06 20:15:53,372 Results for XGB 57 [Target: reg:gamma, MaxDepth: 2, NEstimators: 500, Alpha: 0, Lambda: 0] -> MAE: 59.68 | ExpVar: -1.78
2020-09-06 20:15:53,403 Results for XGB 58 [Target: reg:gamma, MaxDepth: 2, NEstimators: 500, Alpha: 0, Lambda: 0.1] -> MAE: 59.85 | ExpVar: -1.73
2020-09-06 20:15:53,430 Results for XGB 59 [Target: reg:gamma, MaxDepth: 2, NEstimators: 500, Alpha: 0.1, Lambda: 0] -> MAE: 56.73 | ExpVar: -1.35
2020-09-06 20:15:53,468 Results for XGB 60 [Target: reg:gamma, MaxDepth: 2, NEstimators: 500, Alpha: 0.1, Lambda: 0.1] -> MAE: 56.68 | ExpVar: -1.37
2020-09-06 20:15:53,528 Results for XGB 61 [Target: reg:gamma, MaxDepth: 2, NEstimators: 1000, Alpha: 0, Lambda: 0] -> MAE: 59.68 | ExpVar: -1.78
2020-09-06 20:15:53,590 Results for XGB 62 [Target: reg:gamma, MaxDepth: 2, NEstimators: 1000, Alpha: 0, Lambda: 0.1] -> MAE: 59.85 | ExpVar: -1.73
2020-09-06 20:15:53,633 Results for XGB 63 [Target: reg:gamma, MaxDepth: 2, NEstimators: 1000, Alpha: 0.1, Lambda: 0] -> MAE: 56.73 | ExpVar: -1.35
2020-09-06 20:15:53,687 Results for XGB 64 [Target: reg:gamma, MaxDepth: 2, NEstimators: 1000, Alpha: 0.1, Lambda: 0.1] -> MAE: 56.68 | ExpVar: -1.37
2020-09-06 20:15:53,701 Results for XGB 65 [Target: reg:gamma, MaxDepth: 3, NEstimators: 100, Alpha: 0, Lambda: 0] -> MAE: 53.18 | ExpVar: -1.04
2020-09-06 20:15:53,712 Results for XGB 66 [Target: reg:gamma, MaxDepth: 3, NEstimators: 100, Alpha: 0, Lambda: 0.1] -> MAE: 55.67 | ExpVar: -1.29
2020-09-06 20:15:53,719 Results for XGB 67 [Target: reg:gamma, MaxDepth: 3, NEstimators: 100, Alpha: 0.1, Lambda: 0] -> MAE: 56.53 | ExpVar: -1.51
2020-09-06 20:15:53,725 Results for XGB 68 [Target: reg:gamma, MaxDepth: 3, NEstimators: 100, Alpha: 0.1, Lambda: 0.1] -> MAE: 56.31 | ExpVar: -1.49
2020-09-06 20:15:53,750 Results for XGB 69 [Target: reg:gamma, MaxDepth: 3, NEstimators: 250, Alpha: 0, Lambda: 0] -> MAE: 56.47 | ExpVar: -1.42
2020-09-06 20:15:53,776 Results for XGB 70 [Target: reg:gamma, MaxDepth: 3, NEstimators: 250, Alpha: 0, Lambda: 0.1] -> MAE: 59.62 | ExpVar: -1.66
2020-09-06 20:15:53,797 Results for XGB 71 [Target: reg:gamma, MaxDepth: 3, NEstimators: 250, Alpha: 0.1, Lambda: 0] -> MAE: 60.25 | ExpVar: -1.82
2020-09-06 20:15:53,820 Results for XGB 72 [Target: reg:gamma, MaxDepth: 3, NEstimators: 250, Alpha: 0.1, Lambda: 0.1] -> MAE: 60.32 | ExpVar: -1.76
2020-09-06 20:15:53,850 Results for XGB 73 [Target: reg:gamma, MaxDepth: 3, NEstimators: 500, Alpha: 0, Lambda: 0] -> MAE: 56.47 | ExpVar: -1.42
2020-09-06 20:15:53,881 Results for XGB 74 [Target: reg:gamma, MaxDepth: 3, NEstimators: 500, Alpha: 0, Lambda: 0.1] -> MAE: 59.62 | ExpVar: -1.66
2020-09-06 20:15:53,918 Results for XGB 75 [Target: reg:gamma, MaxDepth: 3, NEstimators: 500, Alpha: 0.1, Lambda: 0] -> MAE: 60.25 | ExpVar: -1.82
2020-09-06 20:15:53,951 Results for XGB 76 [Target: reg:gamma, MaxDepth: 3, NEstimators: 500, Alpha: 0.1, Lambda: 0.1] -> MAE: 60.32 | ExpVar: -1.76
2020-09-06 20:15:54,013 Results for XGB 77 [Target: reg:gamma, MaxDepth: 3, NEstimators: 1000, Alpha: 0, Lambda: 0] -> MAE: 56.47 | ExpVar: -1.42
2020-09-06 20:15:54,072 Results for XGB 78 [Target: reg:gamma, MaxDepth: 3, NEstimators: 1000, Alpha: 0, Lambda: 0.1] -> MAE: 59.62 | ExpVar: -1.66
2020-09-06 20:15:54,143 Results for XGB 79 [Target: reg:gamma, MaxDepth: 3, NEstimators: 1000, Alpha: 0.1, Lambda: 0] -> MAE: 60.25 | ExpVar: -1.82
2020-09-06 20:15:54,187 Results for XGB 80 [Target: reg:gamma, MaxDepth: 3, NEstimators: 1000, Alpha: 0.1, Lambda: 0.1] -> MAE: 60.32 | ExpVar: -1.76
2020-09-06 20:15:54,203 Results for XGB 81 [Target: reg:gamma, MaxDepth: 6, NEstimators: 100, Alpha: 0, Lambda: 0] -> MAE: 54.25 | ExpVar: -0.95
2020-09-06 20:15:54,211 Results for XGB 82 [Target: reg:gamma, MaxDepth: 6, NEstimators: 100, Alpha: 0, Lambda: 0.1] -> MAE: 53.88 | ExpVar: -1.05
2020-09-06 20:15:54,221 Results for XGB 83 [Target: reg:gamma, MaxDepth: 6, NEstimators: 100, Alpha: 0.1, Lambda: 0] -> MAE: 53.01 | ExpVar: -1.24
2020-09-06 20:15:54,232 Results for XGB 84 [Target: reg:gamma, MaxDepth: 6, NEstimators: 100, Alpha: 0.1, Lambda: 0.1] -> MAE: 53.26 | ExpVar: -1.3
2020-09-06 20:15:54,257 Results for XGB 85 [Target: reg:gamma, MaxDepth: 6, NEstimators: 250, Alpha: 0, Lambda: 0] -> MAE: 55.01 | ExpVar: -0.98
2020-09-06 20:15:54,280 Results for XGB 86 [Target: reg:gamma, MaxDepth: 6, NEstimators: 250, Alpha: 0, Lambda: 0.1] -> MAE: 54.66 | ExpVar: -1.1
2020-09-06 20:15:54,297 Results for XGB 87 [Target: reg:gamma, MaxDepth: 6, NEstimators: 250, Alpha: 0.1, Lambda: 0] -> MAE: 53.66 | ExpVar: -1.24
2020-09-06 20:15:54,321 Results for XGB 88 [Target: reg:gamma, MaxDepth: 6, NEstimators: 250, Alpha: 0.1, Lambda: 0.1] -> MAE: 54.02 | ExpVar: -1.33
2020-09-06 20:15:54,358 Results for XGB 89 [Target: reg:gamma, MaxDepth: 6, NEstimators: 500, Alpha: 0, Lambda: 0] -> MAE: 55.01 | ExpVar: -0.98
2020-09-06 20:15:54,393 Results for XGB 90 [Target: reg:gamma, MaxDepth: 6, NEstimators: 500, Alpha: 0, Lambda: 0.1] -> MAE: 54.66 | ExpVar: -1.1
2020-09-06 20:15:54,435 Results for XGB 91 [Target: reg:gamma, MaxDepth: 6, NEstimators: 500, Alpha: 0.1, Lambda: 0] -> MAE: 53.66 | ExpVar: -1.24
2020-09-06 20:15:54,464 Results for XGB 92 [Target: reg:gamma, MaxDepth: 6, NEstimators: 500, Alpha: 0.1, Lambda: 0.1] -> MAE: 54.02 | ExpVar: -1.33
2020-09-06 20:15:54,519 Results for XGB 93 [Target: reg:gamma, MaxDepth: 6, NEstimators: 1000, Alpha: 0, Lambda: 0] -> MAE: 55.01 | ExpVar: -0.98
2020-09-06 20:15:54,574 Results for XGB 94 [Target: reg:gamma, MaxDepth: 6, NEstimators: 1000, Alpha: 0, Lambda: 0.1] -> MAE: 54.66 | ExpVar: -1.1
2020-09-06 20:15:54,631 Results for XGB 95 [Target: reg:gamma, MaxDepth: 6, NEstimators: 1000, Alpha: 0.1, Lambda: 0] -> MAE: 53.66 | ExpVar: -1.24
2020-09-06 20:15:54,696 Results for XGB 96 [Target: reg:gamma, MaxDepth: 6, NEstimators: 1000, Alpha: 0.1, Lambda: 0.1] -> MAE: 54.02 | ExpVar: -1.33
2020-09-06 20:15:54,697 Best Model:
2020-09-06 20:15:54,698 Target:reg:gamma
2020-09-06 20:15:54,698 MaxDepth:2
2020-09-06 20:15:54,699 NEstimators:100
2020-09-06 20:15:54,699 Alpha:0.1
2020-09-06 20:15:54,700 Gamma:0
